tSNE_1	tSNE_2	use.colors	cells
AB42_Cells_907	-11.9194761266836	8.58726976660333	#87ceeb	NN_1
AB42_Cells_944	-3.18942090886591	16.2621000648307	#87ceeb	NN_1
AB42_Cells_946	-2.38347044600739	-5.38808503762266	#87ceeb	NN_1
AB42_Cells_949	-5.35161317484469	7.91227900935007	#87ceeb	NN_1
AB42_Cells_1002	-9.82869111156227	5.63407046155156	#87ceeb	NN_1
AB42_Cells_1011	-4.64730531959226	4.77542370461853	#87ceeb	NN_1
AB42_Cells_1055	-17.3884066970443	9.88467291222882	#87ceeb	NN_1
AB42_Cells_1078	-3.02649955908834	8.95766888511008	#87ceeb	NN_1
AB42_Cells_1090	-1.25314880999474	12.5631345945521	#87ceeb	NN_1
AB42_Cells_1115	-9.8571881536372	12.1480598407547	#87ceeb	NN_1
AB42_Cells_1134	-14.0601668134637	7.28931414518688	#87ceeb	NN_1
AB42_Cells_1155	-13.0835362790271	9.37563178424955	#87ceeb	NN_1
AB42_Cells_1159	-13.2530726778335	6.42083696977668	#87ceeb	NN_1
PBS_Cells_11	3.76703016689536	2.94535683577928	#00cdcd	NN_2
PBS_Cells_51	5.54345423272284	-8.3577164215643	#00cdcd	NN_2
PBS_Cells_53	7.70772633152944	3.04524655491909	#00cdcd	NN_2
PBS_Cells_55	6.23252080049083	4.63587025064011	#00cdcd	NN_2
PBS_Cells_58	6.1087734906676	-7.71199318312783	#00cdcd	NN_2
PBS_Cells_59	5.10719442865801	-1.26229279798401	#00cdcd	NN_2
PBS_Cells_68	6.28945966041324	4.50622882819446	#00cdcd	NN_2
PBS_Cells_71	5.80193464451894	-1.97922575578722	#00cdcd	NN_2
PBS_Cells_83	16.801571774124	-0.694890628617282	#00cdcd	NN_2
PBS_Cells_117	8.73802887454328	-6.83980629993459	#00cdcd	NN_2
PBS_Cells_118	17.1941543636445	2.06555532038746	#00cdcd	NN_2
PBS_Cells_130	8.18294218687186	-4.90158290315027	#00cdcd	NN_2
PBS_Cells_151	6.68954961452485	5.62244310796347	#00cdcd	NN_2
PBS_Cells_167	9.63568114906345	4.7766651745297	#00cdcd	NN_2
PBS_Cells_171	5.60211625383112	-5.60147904110384	#00cdcd	NN_2
PBS_Cells_181	14.2560702076937	1.11078708099093	#00cdcd	NN_2
PBS_Cells_196	5.42408846296291	-1.30918881765958	#00cdcd	NN_2
PBS_Cells_207	9.07589266753184	-3.96137409204881	#00cdcd	NN_2
PBS_Cells_235	6.43966858488127	-5.78495920987991	#00cdcd	NN_2
PBS_Cells_242	3.90121326683194	-5.19700246966674	#00cdcd	NN_2
PBS_Cells_249	5.19309622249998	-16.6289371880269	#00cdcd	NN_2
PBS_Cells_254	9.65573359416245	-0.873673372093068	#00cdcd	NN_2
PBS_Cells_280	17.1338083661096	-0.900902595778605	#00cdcd	NN_2
PBS_Cells_284	8.17061253714694	0.780376246678309	#00cdcd	NN_2
PBS_Cells_306	5.93598757480783	-7.95491325390133	#00cdcd	NN_2
PBS_Cells_325	13.5758055203591	2.8757088610757	#00cdcd	NN_2
PBS_Cells_326	2.8731291070948	-16.4518157511638	#00cdcd	NN_2
PBS_Cells_371	4.65582555384495	-17.4065006908971	#00cdcd	NN_2
PBS_Cells_395	7.48438259568997	-14.5449232284548	#00cdcd	NN_2
PBS_Cells_419	5.81641962505236	3.39488314444386	#00cdcd	NN_2
PBS_Cells_423	4.75177141960246	-16.5169482442703	#00cdcd	NN_2
PBS_Cells_457	5.42612468408589	-16.7562444308116	#00cdcd	NN_2
PBS_Cells_465	9.62379961470175	3.0966217965454	#00cdcd	NN_2
PBS_Cells_473	6.59541714924377	9.39161891476297	#00cdcd	NN_2
PBS_Cells_488	6.39964966095353	1.87493550507679	#00cdcd	NN_2
PBS_Cells_511	7.67793791798629	5.43578982542545	#00cdcd	NN_2
PBS_Cells_520	6.16522330894093	0.512779470785723	#00cdcd	NN_2
PBS_Cells_522	6.9884132990472	-4.32099725023742	#00cdcd	NN_2
PBS_Cells_524	8.68859020265051	1.50876175535254	#00cdcd	NN_2
PBS_Cells_534	17.6562359230744	0.731056469403415	#00cdcd	NN_2
PBS_Cells_546	6.22057346449714	-7.23053290416452	#00cdcd	NN_2
PBS_Cells_548	10.3454429874763	1.62566516200796	#00cdcd	NN_2
PBS_Cells_569	17.5488743401848	-0.228138905278619	#00cdcd	NN_2
PBS_Cells_573	17.267233731941	2.41281200683223	#00cdcd	NN_2
PBS_Cells_575	7.96499303840966	3.203656452863	#00cdcd	NN_2
PBS_Cells_590	3.85069348189531	-7.14389191699786	#00cdcd	NN_2
PBS_Cells_635	6.86600737963783	5.89488945820894	#00cdcd	NN_2
PBS_Cells_676	8.2482327921433	-9.26487553057792	#00cdcd	NN_2
PBS_Cells_695	-6.91739220312783	-9.85036496839592	#00cdcd	NN_2
PBS_Cells_750	6.64425829725382	-6.0766358787019	#00cdcd	NN_2
PBS_Cells_752	11.0206953743332	0.393317366993885	#00cdcd	NN_2
PBS_Cells_756	5.35518292734956	-1.66798969907268	#00cdcd	NN_2
PBS_Cells_765	6.21016273508403	-17.3289984383607	#00cdcd	NN_2
PBS_Cells_796	8.50076965502004	-0.202036287473083	#00cdcd	NN_2
PBS_Cells_802	8.43447020168134	-5.79938582792752	#00cdcd	NN_2
PBS_Cells_885	14.9835672520088	1.54016304398819	#00cdcd	NN_2
PBS_Cells_896	6.98694853289492	-14.1556491450545	#00cdcd	NN_2
PBS_Cells_899	8.63456042945135	-0.769342992385292	#00cdcd	NN_2
IL4_Cells_9	8.69745338300638	-0.116331245732591	#00cdcd	NN_2
IL4_Cells_36	1.64119861500182	-15.2974510214331	#00cdcd	NN_2
IL4_Cells_80	7.38820925309602	1.1485790597789	#00cdcd	NN_2
IL4_Cells_120	4.24432852688043	-6.96361898538325	#00cdcd	NN_2
IL4_Cells_159	6.31695997165724	2.41311022640396	#00cdcd	NN_2
IL4_Cells_168	1.26424756738803	-6.91996755129703	#00cdcd	NN_2
IL4_Cells_170	1.72887986132391	-4.69750906728454	#00cdcd	NN_2
IL4_Cells_184	15.5123842766173	-0.760460813742037	#00cdcd	NN_2
IL4_Cells_198	2.20073286332557	-10.2366414407098	#00cdcd	NN_2
IL4_Cells_215	-1.66481201988396	3.16268115045105	#00cdcd	NN_2
IL4_Cells_229	6.54655067677537	9.5756442886496	#00cdcd	NN_2
IL4_Cells_243	10.0534818227536	0.224906485927504	#00cdcd	NN_2
IL4_Cells_274	5.5008796333501	-15.5705450946453	#00cdcd	NN_2
IL4_Cells_275	18.185012642037	-0.505494501928977	#00cdcd	NN_2
IL4_Cells_290	16.0953255673965	-0.552629619299021	#00cdcd	NN_2
IL4_Cells_313	5.72568493419908	3.16172687253198	#00cdcd	NN_2
IL4_Cells_316	1.47718699319664	-6.90108956557965	#00cdcd	NN_2
IL4_Cells_319	6.62081159751104	-17.1241802572997	#00cdcd	NN_2
IL4_Cells_418	6.70246878713521	2.75968463537656	#00cdcd	NN_2
IL4_Cells_439	9.84602561845505	-4.31577761816838	#00cdcd	NN_2
IL4_Cells_456	10.0713995750859	1.65343235461658	#00cdcd	NN_2
IL4_Cells_460	5.5681064611673	-4.96343085570605	#00cdcd	NN_2
IL4_Cells_497	9.93738118945556	-5.25838745778682	#00cdcd	NN_2
IL4_Cells_524	3.42496176206832	-4.98951975433499	#00cdcd	NN_2
IL4_Cells_532	16.1896787668986	-0.638484740389192	#00cdcd	NN_2
IL4_Cells_536	8.57105424784734	4.63559311790926	#00cdcd	NN_2
IL4_Cells_562	-10.4689833029526	-4.93311203897115	#00cdcd	NN_2
IL4_Cells_611	5.26737642222088	0.339608885511711	#00cdcd	NN_2
IL4_Cells_623	4.07490862210927	0.957432411762092	#00cdcd	NN_2
IL4_Cells_635	6.7020355543249	2.88807017890336	#00cdcd	NN_2
IL4_Cells_649	17.8337090359323	0.18260191182164	#00cdcd	NN_2
IL4_Cells_650	9.93531475140697	-3.60665977828869	#00cdcd	NN_2
AB42_Cells_16	11.6702897983474	-6.22742215485748	#00cdcd	NN_2
AB42_Cells_29	9.47963157487122	-6.27736910352541	#00cdcd	NN_2
AB42_Cells_47	14.4345497134371	1.22874577726446	#00cdcd	NN_2
AB42_Cells_58	1.35624023799305	-5.13554478924299	#00cdcd	NN_2
AB42_Cells_91	16.2729935168084	1.75318539241971	#00cdcd	NN_2
AB42_Cells_94	4.58445608905839	-2.42323472435068	#00cdcd	NN_2
AB42_Cells_101	7.47240736062407	1.8399313542466	#00cdcd	NN_2
AB42_Cells_106	7.4136033310918	1.74767374498905	#00cdcd	NN_2
AB42_Cells_110	17.6792394659568	1.21149775476672	#00cdcd	NN_2
AB42_Cells_115	6.11163738000958	-15.6381303079146	#00cdcd	NN_2
AB42_Cells_135	2.99132815088639	-4.59942438635179	#00cdcd	NN_2
AB42_Cells_170	13.4872270858279	2.79720354809105	#00cdcd	NN_2
AB42_Cells_171	1.92178841573183	-1.28985164961693	#00cdcd	NN_2
AB42_Cells_254	10.825983863768	-0.398997310213579	#00cdcd	NN_2
AB42_Cells_260	6.87196957727991	0.591250234715598	#00cdcd	NN_2
AB42_Cells_287	8.94758593885036	-4.42501358362848	#00cdcd	NN_2
AB42_Cells_291	5.55107473347761	-16.8078578668546	#00cdcd	NN_2
AB42_Cells_334	5.63133528556768	-12.2541274601885	#00cdcd	NN_2
AB42_Cells_390	4.76264222137297	-15.7947476218312	#00cdcd	NN_2
AB42_Cells_399	9.19540945828947	-4.23286921012108	#00cdcd	NN_2
AB42_Cells_412	11.4558970028781	-4.04532900381237	#00cdcd	NN_2
AB42_Cells_420	14.1745741871027	-3.01474847047652	#00cdcd	NN_2
AB42_Cells_425	6.79496452081032	-14.1610253324837	#00cdcd	NN_2
AB42_Cells_443	14.1139015267949	-3.0672244669668	#00cdcd	NN_2
AB42_Cells_447	4.50243315112343	-16.9876163527299	#00cdcd	NN_2
AB42_Cells_452	6.74478018459548	9.79354187023148	#00cdcd	NN_2
AB42_Cells_487	7.06744837123535	6.15560241153491	#00cdcd	NN_2
AB42_Cells_492	12.8329116060229	0.647039628038874	#00cdcd	NN_2
AB42_Cells_495	8.00353156062502	-7.88848208542599	#00cdcd	NN_2
AB42_Cells_518	7.3031087297026	-14.5591171640932	#00cdcd	NN_2
AB42_Cells_531	17.6450612391032	-0.452018108652227	#00cdcd	NN_2
AB42_Cells_573	8.60099531842455	-4.47706120054925	#00cdcd	NN_2
AB42_Cells_575	6.02526037499026	-15.3326255266741	#00cdcd	NN_2
AB42_Cells_595	5.9012475630612	1.04800148207789	#00cdcd	NN_2
AB42_Cells_642	5.57938739066736	-5.7700024019751	#00cdcd	NN_2
AB42_Cells_643	12.7176347438749	2.71975311475366	#00cdcd	NN_2
AB42_Cells_646	4.81251078515153	-15.2828543386373	#00cdcd	NN_2
AB42_Cells_653	2.55313322766417	-15.701784891656	#00cdcd	NN_2
AB42_Cells_700	5.53526719256155	-1.47282051380849	#00cdcd	NN_2
AB42_Cells_711	12.1963436825832	0.944814395982464	#00cdcd	NN_2
AB42_Cells_719	2.91365135532028	-15.5716823086216	#00cdcd	NN_2
AB42_Cells_729	6.08336889358812	0.396998232463935	#00cdcd	NN_2
AB42_Cells_751	16.5518363204344	1.6607789160617	#00cdcd	NN_2
AB42_Cells_755	5.22940108599453	-1.63172427613996	#00cdcd	NN_2
AB42_Cells_757	8.10550575671162	5.01213004677017	#00cdcd	NN_2
AB42_Cells_785	8.41960964445216	-3.32991277612106	#00cdcd	NN_2
AB42_Cells_795	8.01093362109321	-7.64723796784958	#00cdcd	NN_2
AB42_Cells_804	6.25724852193383	-13.9297507267984	#00cdcd	NN_2
AB42_Cells_809	16.836418123288	1.26501123978905	#00cdcd	NN_2
AB42_Cells_826	11.5221036271363	-4.11872601665735	#00cdcd	NN_2
AB42_Cells_839	2.10055430971396	-1.19836475276534	#00cdcd	NN_2
AB42_Cells_843	10.0520841735651	3.57211523212238	#00cdcd	NN_2
AB42_Cells_864	12.0412892104354	-2.02186909795039	#00cdcd	NN_2
AB42_Cells_867	9.80321888401846	-5.45826687124746	#00cdcd	NN_2
AB42_Cells_868	8.58521201054447	-5.13737014317076	#00cdcd	NN_2
AB42_Cells_874	3.11193306498648	-16.7703174686399	#00cdcd	NN_2
AB42_Cells_914	12.3325870262182	0.952443719290348	#00cdcd	NN_2
AB42_Cells_916	6.70414282209346	0.336941818971333	#00cdcd	NN_2
AB42_Cells_919	5.81881608058622	-16.0794569997415	#00cdcd	NN_2
AB42_Cells_936	15.6184615546517	1.87593078912761	#00cdcd	NN_2
AB42_Cells_961	13.2442488185174	-0.385104381331743	#00cdcd	NN_2
AB42_Cells_977	6.07661250794978	-16.0374590563579	#00cdcd	NN_2
AB42_Cells_985	14.0086302059428	2.10826942204441	#00cdcd	NN_2
AB42_Cells_1022	6.09941775031091	-5.57463437141243	#00cdcd	NN_2
AB42_Cells_1025	14.0796876782839	0.950699960139307	#00cdcd	NN_2
AB42_Cells_1042	-13.6177920495549	-7.37189864615447	#00cdcd	NN_2
AB42_Cells_1053	16.5660961184134	0.204566988199157	#00cdcd	NN_2
AB42_Cells_1066	10.6296575530107	2.30252223080671	#00cdcd	NN_2
AB42_Cells_1082	8.91324179500883	0.289026222390388	#00cdcd	NN_2
AB42_Cells_1093	5.33900048631124	1.66019396317635	#00cdcd	NN_2
AB42_Cells_1124	9.37353085558126	2.76289705814445	#00cdcd	NN_2
AB42_Cells_1149	6.7859459736462	8.55209928085076	#00cdcd	NN_2
AB42_Cells_1157	9.16925172306314	1.80368239975071	#00cdcd	NN_2
AB42_Cells_1161	1.47334563841856	1.30621985889247	#00cdcd	NN_2
AB42_Cells_1163	9.91786417229692	-1.67863802887458	#00cdcd	NN_2
AB42_Cells_1166	12.5289203615565	2.02949819213873	#00cdcd	NN_2
AB42_Cells_1170	3.65152568680366	-15.8382847050151	#00cdcd	NN_2
PBS_Cells_6	19.800208361242	-11.2239841077427	#ee82ee	NN_3
PBS_Cells_70	14.2082520363552	-10.2549040439174	#ee82ee	NN_3
PBS_Cells_96	17.1123325024078	-8.87217348920289	#ee82ee	NN_3
PBS_Cells_120	16.5519291318063	-9.80605644286665	#ee82ee	NN_3
PBS_Cells_144	17.8057979054415	-9.9068938391472	#ee82ee	NN_3
PBS_Cells_165	19.1836337984706	-11.8962673913922	#ee82ee	NN_3
PBS_Cells_224	22.0630944173146	-9.0127882465692	#ee82ee	NN_3
PBS_Cells_230	21.341668671881	-10.5273375995521	#ee82ee	NN_3
PBS_Cells_294	12.3108423156166	-8.91189050164394	#ee82ee	NN_3
PBS_Cells_308	20.7283935090948	-11.9142246498982	#ee82ee	NN_3
PBS_Cells_309	15.6084064375162	-10.1809126938964	#ee82ee	NN_3
PBS_Cells_351	11.449038453705	-9.6302841867185	#ee82ee	NN_3
PBS_Cells_380	14.6581420958954	-13.9584408279829	#ee82ee	NN_3
PBS_Cells_383	20.073668262045	-9.88853679247149	#ee82ee	NN_3
PBS_Cells_390	15.0324571674101	-10.6886158592569	#ee82ee	NN_3
PBS_Cells_407	21.3908452275046	-10.122717019414	#ee82ee	NN_3
PBS_Cells_475	21.3221368533141	-10.0402047012286	#ee82ee	NN_3
PBS_Cells_496	19.6917666716014	-7.66302718815295	#ee82ee	NN_3
PBS_Cells_528	21.3501841390079	-10.1339002723051	#ee82ee	NN_3
PBS_Cells_539	14.2134202752249	-7.96217657281356	#ee82ee	NN_3
PBS_Cells_549	16.5678992071374	-8.27422818532191	#ee82ee	NN_3
PBS_Cells_580	20.2783007249812	-8.8921066275759	#ee82ee	NN_3
PBS_Cells_595	0.773711482658546	8.84397538349207	#ee82ee	NN_3
PBS_Cells_599	21.3051704183691	-9.16822052692461	#ee82ee	NN_3
PBS_Cells_608	22.2708840351852	-10.9647345429059	#ee82ee	NN_3
PBS_Cells_653	20.6385187009557	-11.8119829074491	#ee82ee	NN_3
PBS_Cells_661	11.6495118130517	-9.59912901005364	#ee82ee	NN_3
PBS_Cells_785	14.5561486123819	-11.1489061334939	#ee82ee	NN_3
PBS_Cells_789	19.6324921019499	-12.733681280555	#ee82ee	NN_3
PBS_Cells_793	15.6245960969154	-16.0917196688588	#ee82ee	NN_3
PBS_Cells_824	14.120612883991	-9.9134561216394	#ee82ee	NN_3
PBS_Cells_831	16.4355607819272	-13.0908825019972	#ee82ee	NN_3
PBS_Cells_866	17.2152025410339	-14.0344541192973	#ee82ee	NN_3
PBS_Cells_905	14.8558738119484	-13.4375300932532	#ee82ee	NN_3
IL4_Cells_11	15.8035655740871	-8.14528659734211	#ee82ee	NN_3
IL4_Cells_43	16.560852142703	-9.39487817078934	#ee82ee	NN_3
IL4_Cells_64	15.5739309365807	-7.02127630159729	#ee82ee	NN_3
IL4_Cells_115	14.7592319756684	-13.780163296571	#ee82ee	NN_3
IL4_Cells_133	17.5898090936249	-12.8243009883459	#ee82ee	NN_3
IL4_Cells_202	13.5441526613032	-7.62295568782893	#ee82ee	NN_3
IL4_Cells_237	15.391226738196	-9.60293522651317	#ee82ee	NN_3
IL4_Cells_244	17.5015646450961	-15.1601903376133	#ee82ee	NN_3
IL4_Cells_257	18.4365635569896	-6.83589437212213	#ee82ee	NN_3
IL4_Cells_258	20.7211442751407	-8.10291891401446	#ee82ee	NN_3
IL4_Cells_406	15.6827933582903	-10.2681960410826	#ee82ee	NN_3
IL4_Cells_441	21.007730181558	-11.8361407864503	#ee82ee	NN_3
IL4_Cells_519	13.4784528767179	-7.20960010329305	#ee82ee	NN_3
IL4_Cells_543	20.5754800175618	-9.29453448109022	#ee82ee	NN_3
IL4_Cells_547	14.5924036172706	-13.1954643772058	#ee82ee	NN_3
IL4_Cells_656	13.7652322820158	-7.73004093384622	#ee82ee	NN_3
AB42_Cells_39	18.8101175133429	-11.4749598144841	#ee82ee	NN_3
AB42_Cells_66	17.0782463030709	-11.4271929230763	#ee82ee	NN_3
AB42_Cells_125	18.4433915862431	-13.4799099655186	#ee82ee	NN_3
AB42_Cells_154	17.5274774566186	-14.1213442198585	#ee82ee	NN_3
AB42_Cells_190	14.6723419641051	-11.759768978138	#ee82ee	NN_3
AB42_Cells_195	18.138208668462	-14.3857230373196	#ee82ee	NN_3
AB42_Cells_289	21.6965991736923	-8.19880526304387	#ee82ee	NN_3
AB42_Cells_356	17.6636178485294	-6.92829973454265	#ee82ee	NN_3
AB42_Cells_437	20.9374520387889	-11.2558135147003	#ee82ee	NN_3
AB42_Cells_474	17.8130757943078	-9.61765174850525	#ee82ee	NN_3
AB42_Cells_477	20.1823774974721	-11.7363808062271	#ee82ee	NN_3
AB42_Cells_491	22.4079288975636	-10.4544939353689	#ee82ee	NN_3
AB42_Cells_509	21.1024933388532	-9.5487100411857	#ee82ee	NN_3
AB42_Cells_521	19.023347772359	-12.0235251317912	#ee82ee	NN_3
AB42_Cells_522	15.4228848707994	-8.16582363267582	#ee82ee	NN_3
AB42_Cells_551	20.8993196016583	-9.45725773586929	#ee82ee	NN_3
AB42_Cells_616	18.3158187987754	-10.9823036592821	#ee82ee	NN_3
AB42_Cells_695	21.1158646578974	-7.86626272276474	#ee82ee	NN_3
AB42_Cells_713	16.6311537629964	-11.3272709286321	#ee82ee	NN_3
AB42_Cells_720	19.3034461770936	-13.1085908036657	#ee82ee	NN_3
AB42_Cells_723	15.5145993840564	-6.64735725138564	#ee82ee	NN_3
AB42_Cells_738	13.7321908531166	-9.59183727271412	#ee82ee	NN_3
AB42_Cells_744	15.6931408883267	-12.1846913940954	#ee82ee	NN_3
AB42_Cells_766	14.3610340424369	-12.1204897832704	#ee82ee	NN_3
AB42_Cells_803	18.969350704793	-7.90123926065183	#ee82ee	NN_3
AB42_Cells_879	18.5300002559618	-8.80122064030311	#ee82ee	NN_3
AB42_Cells_908	17.1712450516042	-12.172507034613	#ee82ee	NN_3
AB42_Cells_957	14.1726051214003	-9.48173378571755	#ee82ee	NN_3
AB42_Cells_1015	22.3236482960732	-9.65950391684551	#ee82ee	NN_3
AB42_Cells_1040	13.5230431924403	-11.7396091931795	#ee82ee	NN_3
AB42_Cells_1048	13.363210181712	-12.9815017461323	#ee82ee	NN_3
AB42_Cells_1081	16.2867252972435	-14.4406502363146	#ee82ee	NN_3
AB42_Cells_1095	17.8131494651925	-13.2845849985292	#ee82ee	NN_3
AB42_Cells_1119	18.6787294173124	-14.109016660412	#ee82ee	NN_3
PBS_Cells_26	-8.3218961129723	-16.2373671045425	#a020f0	NN_4
PBS_Cells_43	-5.6570589873115	-14.6242901968414	#a020f0	NN_4
PBS_Cells_110	-6.82241932123799	-13.1090506552995	#a020f0	NN_4
PBS_Cells_131	-9.36096150017623	-16.0546473283916	#a020f0	NN_4
PBS_Cells_237	-7.75544597973791	-5.06524261333093	#a020f0	NN_4
PBS_Cells_291	-10.3419943516731	-13.3603431724626	#a020f0	NN_4
PBS_Cells_307	-9.76537739637268	-9.91871836421598	#a020f0	NN_4
PBS_Cells_313	-9.52013967945969	-15.4653435707144	#a020f0	NN_4
PBS_Cells_512	3.51806853078306	-7.6290308216701	#a020f0	NN_4
PBS_Cells_577	-9.11307974013181	-16.2824933521879	#a020f0	NN_4
PBS_Cells_586	-7.55893760401852	-9.67291295381995	#a020f0	NN_4
PBS_Cells_671	-11.5210662625499	-13.1473357264779	#a020f0	NN_4
PBS_Cells_681	-9.34374499668365	-15.1680802510043	#a020f0	NN_4
PBS_Cells_682	-9.83435800079111	-9.02242223063675	#a020f0	NN_4
PBS_Cells_723	-10.8733086409557	-14.944234565852	#a020f0	NN_4
PBS_Cells_754	-8.66446282598559	-9.80226057821471	#a020f0	NN_4
PBS_Cells_777	-12.0160921697652	4.3915536832207	#a020f0	NN_4
IL4_Cells_20	-9.73793916347998	-13.5294838955785	#a020f0	NN_4
IL4_Cells_65	-9.75860412043797	-11.2920028221952	#a020f0	NN_4
IL4_Cells_214	-4.2016812300013	-12.7544894002656	#a020f0	NN_4
IL4_Cells_297	-10.2705245953874	-15.658852719602	#a020f0	NN_4
IL4_Cells_370	-8.77235619696918	-12.2143684175028	#a020f0	NN_4
IL4_Cells_382	-7.49913707562884	-16.1221003231482	#a020f0	NN_4
IL4_Cells_393	-7.59898717211285	-11.3822213621235	#a020f0	NN_4
IL4_Cells_415	-9.62929692309028	-11.5460438484805	#a020f0	NN_4
IL4_Cells_421	-9.37400408096449	-13.9518801085009	#a020f0	NN_4
IL4_Cells_475	-10.7231372035991	-13.1348622034284	#a020f0	NN_4
IL4_Cells_652	-5.74898939159054	-12.2720010468929	#a020f0	NN_4
AB42_Cells_28	-8.64124707177591	-9.365800304734	#a020f0	NN_4
AB42_Cells_32	-6.81905342501565	-13.1618522099269	#a020f0	NN_4
AB42_Cells_42	-8.7153260200998	-17.0042709537487	#a020f0	NN_4
AB42_Cells_65	-8.56554236737962	-14.9662701461544	#a020f0	NN_4
AB42_Cells_77	-6.60980209692015	-15.4462670511696	#a020f0	NN_4
AB42_Cells_86	-11.1717726854435	-12.7142467709548	#a020f0	NN_4
AB42_Cells_142	-9.37277406209452	-10.1997916519763	#a020f0	NN_4
AB42_Cells_186	-10.8752573526967	-9.37701163113441	#a020f0	NN_4
AB42_Cells_272	-9.99553260896235	-13.2188418307803	#a020f0	NN_4
AB42_Cells_282	-9.87685289113123	-14.1474057348894	#a020f0	NN_4
AB42_Cells_351	-4.98183707755677	-13.4623153452854	#a020f0	NN_4
AB42_Cells_363	-5.65386390662002	-14.4502077087306	#a020f0	NN_4
AB42_Cells_421	-10.9175501393796	-9.3559495867617	#a020f0	NN_4
AB42_Cells_429	-8.56869048838994	-15.9620983664851	#a020f0	NN_4
AB42_Cells_440	-10.598838986393	-13.8048098449014	#a020f0	NN_4
AB42_Cells_457	-6.30766143319946	-16.2898490043775	#a020f0	NN_4
AB42_Cells_599	-9.1859989039113	-16.140060060743	#a020f0	NN_4
AB42_Cells_605	-8.51615998156516	-13.7524848137954	#a020f0	NN_4
AB42_Cells_624	-8.86746101741973	-17.2317146603485	#a020f0	NN_4
AB42_Cells_652	-8.04256988279857	-15.4606592761591	#a020f0	NN_4
AB42_Cells_680	-5.27395708836187	-11.9839293674835	#a020f0	NN_4
AB42_Cells_730	-7.10196855205522	-16.2031352599208	#a020f0	NN_4
AB42_Cells_1019	-9.4975634454813	-17.4508447511877	#a020f0	NN_4
AB42_Cells_1154	-9.40922171603962	-12.6053875459947	#a020f0	NN_4
AB42_Cells_1168	-10.5505128213277	-16.7011587568235	#a020f0	NN_4
PBS_Cells_102	-5.21322544461643	14.9704825976418	#cccccc	NN_5
PBS_Cells_191	4.95265402903082	18.7269814298039	#cccccc	NN_5
PBS_Cells_303	2.76306171919261	18.0239905905418	#cccccc	NN_5
PBS_Cells_491	3.10366245192917	18.67852896504	#cccccc	NN_5
PBS_Cells_493	3.44255556725808	18.7488737538428	#cccccc	NN_5
PBS_Cells_500	-6.14092728228877	16.4162031676217	#cccccc	NN_5
PBS_Cells_552	-4.87072602676138	6.68018716710029	#cccccc	NN_5
PBS_Cells_567	-2.5498607074307	4.88461246955814	#cccccc	NN_5
PBS_Cells_596	3.81796678284902	19.4057895985392	#cccccc	NN_5
PBS_Cells_678	3.16306491315828	19.9864985171048	#cccccc	NN_5
PBS_Cells_818	5.0312948551654	19.1120183457654	#cccccc	NN_5
PBS_Cells_892	0.929426107978107	17.3224509204212	#cccccc	NN_5
IL4_Cells_96	3.57124800872745	19.704811391305	#cccccc	NN_5
IL4_Cells_363	5.00926518073239	18.3567025864589	#cccccc	NN_5
IL4_Cells_485	-5.18408639684499	15.0629275677443	#cccccc	NN_5
IL4_Cells_494	4.32861838600688	20.7517498753888	#cccccc	NN_5
IL4_Cells_495	3.81999813029401	19.5439369290497	#cccccc	NN_5
AB42_Cells_14	3.88006922247647	15.6731647036626	#cccccc	NN_5
AB42_Cells_46	5.12816147167837	19.5375280705241	#cccccc	NN_5
AB42_Cells_182	5.85671665380561	16.8541193636507	#cccccc	NN_5
AB42_Cells_191	0.933021188107073	13.929191727305	#cccccc	NN_5
AB42_Cells_200	5.25729345935968	17.2271633332247	#cccccc	NN_5
AB42_Cells_201	3.97840049073564	17.0305405978973	#cccccc	NN_5
AB42_Cells_234	5.07985854487183	15.8651216986322	#cccccc	NN_5
AB42_Cells_348	2.83345462350517	16.1557947300261	#cccccc	NN_5
AB42_Cells_409	5.10494831126483	18.0426038590231	#cccccc	NN_5
AB42_Cells_601	3.41341047099995	16.7018148988621	#cccccc	NN_5
AB42_Cells_663	0.868794252241693	16.889504816266	#cccccc	NN_5
AB42_Cells_696	3.03322949808172	20.1091879470026	#cccccc	NN_5
AB42_Cells_740	3.57315352829532	17.0074956529692	#cccccc	NN_5
AB42_Cells_760	1.79319915020298	14.6230593493257	#cccccc	NN_5
AB42_Cells_783	2.59764996859821	17.9771281753749	#cccccc	NN_5
AB42_Cells_856	3.10754514289826	16.6281477453415	#cccccc	NN_5
AB42_Cells_982	3.82887512820223	15.6586285809976	#cccccc	NN_5
AB42_Cells_990	1.80382217874656	17.9801186425021	#cccccc	NN_5
AB42_Cells_1043	-5.16027954238376	-9.43010621095245	#cccccc	NN_5
AB42_Cells_1047	6.2090974032782	17.4826497304096	#cccccc	NN_5
AB42_Cells_1088	4.80403628548124	16.4120565464257	#cccccc	NN_5
AB42_Cells_1104	3.03074849419155	17.3825431791634	#cccccc	NN_5
AB42_Cells_1136	4.51237930067871	17.4844264055824	#cccccc	NN_5
PBS_Cells_149	15.2584406823166	8.93859663078587	#ffa500	NN_6
PBS_Cells_189	18.6176838676369	8.99677758166436	#ffa500	NN_6
PBS_Cells_336	19.2790565258407	9.58424897941607	#ffa500	NN_6
PBS_Cells_375	15.6418357255725	10.1724241666345	#ffa500	NN_6
PBS_Cells_412	4.87000679597753	6.7855785490733	#ffa500	NN_6
