tSNE_1	tSNE_2	use.colors	cells
IL4_Cells_645	-15.2021607583018	0.961384739342098	#87ceeb	NN_1
IL4_Cells_657	-15.6014558598939	-1.05587387472429	#87ceeb	NN_1
AB42_Cells_61	-31.2666379557408	-0.700227587322286	#87ceeb	NN_1
AB42_Cells_67	-28.1792844512364	1.81305884159538	#87ceeb	NN_1
AB42_Cells_80	-19.4574548462018	-2.88179519601008	#87ceeb	NN_1
AB42_Cells_82	-30.1774317015848	-1.779453134146	#87ceeb	NN_1
AB42_Cells_100	-27.0581924438503	-2.87178856241001	#87ceeb	NN_1
AB42_Cells_114	-27.6189178416333	2.35143066554495	#87ceeb	NN_1
AB42_Cells_131	-11.7011763237707	-0.872590376901706	#87ceeb	NN_1
AB42_Cells_168	-21.3013529521209	-1.46401718633523	#87ceeb	NN_1
AB42_Cells_169	-27.4514267660002	-3.96671042666765	#87ceeb	NN_1
AB42_Cells_176	-29.4109198071078	2.7798275478278	#87ceeb	NN_1
AB42_Cells_177	-26.8769804585683	-2.14258326395955	#87ceeb	NN_1
AB42_Cells_180	-22.8501849432868	-6.9254967920346	#87ceeb	NN_1
AB42_Cells_198	-30.7319617632701	2.14502466860381	#87ceeb	NN_1
AB42_Cells_204	-20.3662244491927	-4.50058524010387	#87ceeb	NN_1
AB42_Cells_212	-27.6239441388999	-2.95175109794819	#87ceeb	NN_1
AB42_Cells_304	-17.9156011615666	3.54060235905523	#87ceeb	NN_1
AB42_Cells_310	-29.5795013755583	-3.25665889165461	#87ceeb	NN_1
AB42_Cells_313	-21.4637562603722	-2.64094939050874	#87ceeb	NN_1
AB42_Cells_314	-27.1397460787857	-3.47093562046877	#87ceeb	NN_1
AB42_Cells_317	-26.9730062569206	-2.9502260330234	#87ceeb	NN_1
AB42_Cells_323	-20.9710344322166	8.48067420953896	#87ceeb	NN_1
AB42_Cells_342	-17.6284650103808	6.23925402763463	#87ceeb	NN_1
AB42_Cells_345	-27.466816112699	3.30283420741637	#87ceeb	NN_1
AB42_Cells_396	-20.2644513323423	-8.74049180701387	#87ceeb	NN_1
AB42_Cells_400	-28.1486730702493	2.09938053566505	#87ceeb	NN_1
AB42_Cells_403	-21.9397944515493	-2.81326249119432	#87ceeb	NN_1
AB42_Cells_406	-25.5107516314749	-6.21118328525097	#87ceeb	NN_1
AB42_Cells_461	-7.35760259440213	-9.26212120475147	#87ceeb	NN_1
AB42_Cells_468	-9.67050956976721	1.23026195673318	#87ceeb	NN_1
AB42_Cells_472	-27.8628502661141	2.6595944341875	#87ceeb	NN_1
AB42_Cells_520	-28.6663462250472	-0.931762543193417	#87ceeb	NN_1
AB42_Cells_553	-12.7065883647599	0.236782272272916	#87ceeb	NN_1
AB42_Cells_634	-20.4941855415339	8.29797262101676	#87ceeb	NN_1
AB42_Cells_635	-12.093383088267	0.301598679649509	#87ceeb	NN_1
AB42_Cells_645	-27.8958967023567	-2.58666932403389	#87ceeb	NN_1
AB42_Cells_648	-21.0496708352233	-8.81576862983431	#87ceeb	NN_1
AB42_Cells_665	-25.6530199400261	-5.84962774659741	#87ceeb	NN_1
AB42_Cells_667	-23.1994029014162	-5.68493494619177	#87ceeb	NN_1
AB42_Cells_688	-26.9300571334473	-4.01599309777213	#87ceeb	NN_1
AB42_Cells_703	-25.0225725006241	-1.61668481078197	#87ceeb	NN_1
AB42_Cells_758	-25.0896878915479	-5.87959319001809	#87ceeb	NN_1
AB42_Cells_823	-20.6330213004932	-3.52971170212167	#87ceeb	NN_1
AB42_Cells_829	-14.8899500280141	-2.47355202172801	#87ceeb	NN_1
AB42_Cells_847	-8.1748002291065	-25.8294611701313	#87ceeb	NN_1
AB42_Cells_882	-16.4471797034781	-1.33100915926913	#87ceeb	NN_1
AB42_Cells_907	-27.7300906197063	0.477738154498087	#87ceeb	NN_1
AB42_Cells_944	-25.3585481481767	-5.42470552084047	#87ceeb	NN_1
AB42_Cells_946	-19.1210302201478	-1.33627794654354	#87ceeb	NN_1
AB42_Cells_949	-11.6192740896475	1.81741248149674	#87ceeb	NN_1
AB42_Cells_1002	-28.2360994260402	1.67189659742755	#87ceeb	NN_1
AB42_Cells_1011	-10.8088127230209	1.4454744286963	#87ceeb	NN_1
AB42_Cells_1055	-25.2918967101221	-4.54708426384095	#87ceeb	NN_1
AB42_Cells_1078	-13.7851274053005	4.83934811423064	#87ceeb	NN_1
AB42_Cells_1090	-27.7285855180983	-4.39286466827682	#87ceeb	NN_1
AB42_Cells_1115	-26.4292543837026	-4.71429468027431	#87ceeb	NN_1
AB42_Cells_1134	-28.4870109008505	0.45258047718949	#87ceeb	NN_1
AB42_Cells_1155	-25.6044621745385	-1.43862712373214	#87ceeb	NN_1
AB42_Cells_1159	-25.8095968896364	-1.18530382193242	#87ceeb	NN_1
PBS_Cells_11	-7.17276133167985	-26.5284007108257	#00cdcd	NN_2
PBS_Cells_51	4.26566263246124	-18.5622547855011	#00cdcd	NN_2
PBS_Cells_53	1.33650315451986	-28.4020823520413	#00cdcd	NN_2
PBS_Cells_55	0.9122605405535	-23.952817207223	#00cdcd	NN_2
PBS_Cells_58	1.30970689167023	-26.0650134397186	#00cdcd	NN_2
PBS_Cells_59	-9.69273964429347	-24.5807837662209	#00cdcd	NN_2
PBS_Cells_68	3.1839337672705	-26.081867590586	#00cdcd	NN_2
PBS_Cells_71	-0.779131537676994	-21.6037927390937	#00cdcd	NN_2
PBS_Cells_83	-2.15190148031529	-18.0658901332541	#00cdcd	NN_2
PBS_Cells_117	-10.1722709114834	-23.823896185787	#00cdcd	NN_2
PBS_Cells_118	-7.00896584910139	-25.6759704414953	#00cdcd	NN_2
PBS_Cells_130	-6.06762825041145	-25.994554283043	#00cdcd	NN_2
PBS_Cells_151	3.23421641344276	-24.7995893774454	#00cdcd	NN_2
PBS_Cells_167	1.05873707640486	-26.2013450275024	#00cdcd	NN_2
PBS_Cells_171	-11.0664454566922	-23.3212371301278	#00cdcd	NN_2
PBS_Cells_181	-4.15748083258365	-28.3447082318655	#00cdcd	NN_2
PBS_Cells_196	-9.51593540462036	-24.8664167061013	#00cdcd	NN_2
PBS_Cells_207	-7.2726277698587	-25.7594210945182	#00cdcd	NN_2
PBS_Cells_235	-6.02442976109375	-25.868302632228	#00cdcd	NN_2
PBS_Cells_242	-4.29986175057666	-26.3138436564195	#00cdcd	NN_2
PBS_Cells_249	3.64369737403599	-24.5842258601782	#00cdcd	NN_2
PBS_Cells_254	-5.84884907686014	-27.01541713569	#00cdcd	NN_2
PBS_Cells_280	-12.0014483626411	-23.8124930992039	#00cdcd	NN_2
PBS_Cells_284	-5.26501185262008	-27.7187018047434	#00cdcd	NN_2
PBS_Cells_306	3.05388123517999	-22.2560764308259	#00cdcd	NN_2
PBS_Cells_325	-5.55613031055033	-27.3215693738802	#00cdcd	NN_2
PBS_Cells_326	2.97538111482803	-23.4664703961974	#00cdcd	NN_2
PBS_Cells_371	-8.12856824991534	-23.1246116833516	#00cdcd	NN_2
PBS_Cells_395	-9.90032107383529	-24.3988289729731	#00cdcd	NN_2
PBS_Cells_419	3.23257923062337	-22.8043856696888	#00cdcd	NN_2
PBS_Cells_423	3.08942211574786	-23.8912975983955	#00cdcd	NN_2
PBS_Cells_457	-9.71398408212222	-24.0853583367782	#00cdcd	NN_2
PBS_Cells_465	-4.31483344374485	-25.6135216986208	#00cdcd	NN_2
PBS_Cells_473	-4.10587466063943	-24.6508246910841	#00cdcd	NN_2
PBS_Cells_488	-3.42754693759677	-28.5443286080221	#00cdcd	NN_2
PBS_Cells_511	3.19651763783187	-25.1438890397139	#00cdcd	NN_2
PBS_Cells_520	-3.78788449546962	-26.473562083438	#00cdcd	NN_2
PBS_Cells_522	-6.29512227151909	-27.2012433109125	#00cdcd	NN_2
PBS_Cells_524	-3.86917896804631	-29.0171498159652	#00cdcd	NN_2
PBS_Cells_534	-0.569422240391809	-23.249362439083	#00cdcd	NN_2
PBS_Cells_546	0.928841946644235	-26.2299573859344	#00cdcd	NN_2
PBS_Cells_548	-3.67477232998428	-28.3105391549039	#00cdcd	NN_2
PBS_Cells_569	-10.8539279758386	-22.6435453040024	#00cdcd	NN_2
PBS_Cells_573	-8.2268232067379	-26.4504125330994	#00cdcd	NN_2
PBS_Cells_575	-3.14629582307974	-29.4191619671735	#00cdcd	NN_2
PBS_Cells_590	-6.71455196192685	-25.7735274070251	#00cdcd	NN_2
PBS_Cells_635	3.39158303331309	-24.3107303928266	#00cdcd	NN_2
PBS_Cells_676	1.67079244839416	-24.8317408195147	#00cdcd	NN_2
PBS_Cells_695	-11.5355521375218	1.91487626727788	#00cdcd	NN_2
PBS_Cells_750	1.26683173173515	-26.6558872926932	#00cdcd	NN_2
PBS_Cells_752	2.82712219276411	-26.5434441114167	#00cdcd	NN_2
PBS_Cells_756	-9.76178536979718	-24.1781603793549	#00cdcd	NN_2
PBS_Cells_765	3.3199643982308	-23.9263088239573	#00cdcd	NN_2
PBS_Cells_796	-5.40599670442859	-26.9233219287036	#00cdcd	NN_2
PBS_Cells_802	-5.11811519686299	-26.5296588147552	#00cdcd	NN_2
PBS_Cells_885	2.44664447999613	-27.4920359524968	#00cdcd	NN_2
PBS_Cells_896	-3.41829050360181	-25.978258921704	#00cdcd	NN_2
PBS_Cells_899	-4.09238439038726	-28.4175077566051	#00cdcd	NN_2
IL4_Cells_9	-3.71859737936712	-29.4286902628926	#00cdcd	NN_2
IL4_Cells_36	-7.7295230051445	-21.8438060392354	#00cdcd	NN_2
IL4_Cells_80	-2.40017214709182	-27.9840742181514	#00cdcd	NN_2
IL4_Cells_120	-6.7387343990844	-22.0302027277333	#00cdcd	NN_2
IL4_Cells_159	2.06685125987123	-26.9449238916876	#00cdcd	NN_2
IL4_Cells_168	-16.0879568469426	2.51193279037664	#00cdcd	NN_2
IL4_Cells_170	-9.66758847425194	-19.1556983782946	#00cdcd	NN_2
IL4_Cells_184	0.83671188549718	-21.873851725477	#00cdcd	NN_2
IL4_Cells_198	-0.373822306677507	-15.7593396722137	#00cdcd	NN_2
IL4_Cells_215	-16.2025127103918	5.23176073854497	#00cdcd	NN_2
IL4_Cells_229	-7.10572429417564	-19.2462339776637	#00cdcd	NN_2
IL4_Cells_243	-3.04474658501002	-27.2820331422344	#00cdcd	NN_2
IL4_Cells_274	4.67616963484191	-18.5166976815356	#00cdcd	NN_2
IL4_Cells_275	2.09246729428517	-23.0591012550502	#00cdcd	NN_2
IL4_Cells_290	-1.65535327984742	-18.5913168069097	#00cdcd	NN_2
IL4_Cells_313	1.99037839859123	-22.7677565853507	#00cdcd	NN_2
IL4_Cells_316	-3.80202402578657	-18.2692083486869	#00cdcd	NN_2
IL4_Cells_319	-0.508711250227642	-22.4349147266003	#00cdcd	NN_2
IL4_Cells_418	2.51085179804251	-27.1100362696268	#00cdcd	NN_2
IL4_Cells_439	-10.3452165037976	-19.5801034522605	#00cdcd	NN_2
IL4_Cells_456	-3.19454413943108	-27.8767454498575	#00cdcd	NN_2
IL4_Cells_460	-12.3934623360749	-21.315266729252	#00cdcd	NN_2
IL4_Cells_497	-8.78690977132806	-21.3905601098099	#00cdcd	NN_2
IL4_Cells_524	-11.301288937269	-20.2827308512156	#00cdcd	NN_2
IL4_Cells_532	-1.22737112177748	-20.5238147268747	#00cdcd	NN_2
IL4_Cells_536	2.696420102433	-26.3611645086318	#00cdcd	NN_2
IL4_Cells_562	-15.0473555787888	1.97045158025604	#00cdcd	NN_2
IL4_Cells_611	-9.15680029032835	-25.671139156552	#00cdcd	NN_2
IL4_Cells_623	-14.4511625747846	-22.4436070165227	#00cdcd	NN_2
IL4_Cells_635	2.79745004321754	-27.5959310116229	#00cdcd	NN_2
IL4_Cells_649	0.367408933198417	-24.7987922338494	#00cdcd	NN_2
IL4_Cells_650	-6.65948332221289	-22.0865640497177	#00cdcd	NN_2
AB42_Cells_16	3.04827113918853	-21.8477811691044	#00cdcd	NN_2
AB42_Cells_29	-8.84287143925584	-21.1357701901849	#00cdcd	NN_2
AB42_Cells_47	1.59851837248923	-27.1227196023845	#00cdcd	NN_2
AB42_Cells_58	-5.97085653368219	-24.4501679897098	#00cdcd	NN_2
AB42_Cells_91	-2.82461119500382	-28.4836599229689	#00cdcd	NN_2
AB42_Cells_94	-10.6887439320309	-21.9825740119089	#00cdcd	NN_2
AB42_Cells_101	-1.20963744483219	-23.1575710404026	#00cdcd	NN_2
AB42_Cells_106	0.856064369803844	-27.0531646828551	#00cdcd	NN_2
AB42_Cells_110	-1.98936365518797	-18.8527644042783	#00cdcd	NN_2
AB42_Cells_115	-0.0846506740234397	-27.3054810104092	#00cdcd	NN_2
AB42_Cells_135	-6.79161653929959	-27.5973910697278	#00cdcd	NN_2
AB42_Cells_170	-1.31765665434408	-27.9686742344009	#00cdcd	NN_2
AB42_Cells_171	-3.70600874341574	-27.1092143744776	#00cdcd	NN_2
AB42_Cells_254	1.17384995004954	-27.0393889655449	#00cdcd	NN_2
AB42_Cells_260	1.34625431706891	-24.4758032040777	#00cdcd	NN_2
AB42_Cells_287	-4.98631729359477	-26.0053346166584	#00cdcd	NN_2
AB42_Cells_291	1.98018002768478	-26.0167195002769	#00cdcd	NN_2
AB42_Cells_334	-8.70172354185957	-23.3336128506363	#00cdcd	NN_2
AB42_Cells_390	1.27167116992677	-24.0759851126958	#00cdcd	NN_2
AB42_Cells_399	-6.72467230915796	-21.0014302310957	#00cdcd	NN_2
AB42_Cells_412	-0.06247663440978	-22.8605938419499	#00cdcd	NN_2
AB42_Cells_420	-12.0702120219846	-23.6495196498553	#00cdcd	NN_2
AB42_Cells_425	2.20704349839894	-25.2688923375564	#00cdcd	NN_2
AB42_Cells_443	-2.05311446158479	-20.4596449590074	#00cdcd	NN_2
AB42_Cells_447	0.695152306402095	-24.9359712237937	#00cdcd	NN_2
AB42_Cells_452	3.22490422788679	-22.3566736294079	#00cdcd	NN_2
AB42_Cells_487	2.76022240507293	-23.3682020100906	#00cdcd	NN_2
AB42_Cells_492	-0.842218937353639	-27.7528439184361	#00cdcd	NN_2
AB42_Cells_495	0.579408096322578	-23.7814717193381	#00cdcd	NN_2
AB42_Cells_518	-7.12585715664037	-24.6232713126156	#00cdcd	NN_2
AB42_Cells_531	-0.439579366053411	-22.3903572968352	#00cdcd	NN_2
AB42_Cells_573	-11.4100112204277	-20.6947147785995	#00cdcd	NN_2
AB42_Cells_575	2.5092505754731	-25.7401135362933	#00cdcd	NN_2
AB42_Cells_595	-6.64827902172063	-26.1409853572786	#00cdcd	NN_2
AB42_Cells_642	-7.91292475397012	-22.788090520265	#00cdcd	NN_2
AB42_Cells_643	2.08678079022452	-28.0148000923916	#00cdcd	NN_2
AB42_Cells_646	1.02183668859097	-23.1741335943381	#00cdcd	NN_2
AB42_Cells_653	-2.04405752697568	-18.6505102779643	#00cdcd	NN_2
AB42_Cells_700	-1.62818612427365	-20.6338843938157	#00cdcd	NN_2
AB42_Cells_711	1.78143967862399	-25.2904434189921	#00cdcd	NN_2
AB42_Cells_719	-1.87417840343691	-18.6319273097026	#00cdcd	NN_2
AB42_Cells_729	-5.01319611479077	-26.9990463437615	#00cdcd	NN_2
AB42_Cells_751	-10.5258152711683	-21.8553918044872	#00cdcd	NN_2
AB42_Cells_755	-10.187524655072	-23.6429042447358	#00cdcd	NN_2
AB42_Cells_757	0.0788649725420099	-23.9839939172082	#00cdcd	NN_2
AB42_Cells_785	-5.84882318842121	-26.6542505858723	#00cdcd	NN_2
AB42_Cells_795	-0.0770752201971339	-23.9014461874722	#00cdcd	NN_2
AB42_Cells_804	2.8034139530635	-25.4162532105154	#00cdcd	NN_2
AB42_Cells_809	-0.840158385757218	-22.7915320087935	#00cdcd	NN_2
AB42_Cells_826	-1.385644571171	-23.3488403128491	#00cdcd	NN_2
AB42_Cells_839	3.03137611870632	-24.1859688875306	#00cdcd	NN_2
AB42_Cells_843	2.7644067860788	-24.6524097332999	#00cdcd	NN_2
AB42_Cells_864	-0.0931143565447475	-22.355887214571	#00cdcd	NN_2
AB42_Cells_867	-9.62739562643416	-20.9952350142757	#00cdcd	NN_2
AB42_Cells_868	-6.92443883067985	-26.7696387790266	#00cdcd	NN_2
AB42_Cells_874	0.267202822208072	-22.3621253628453	#00cdcd	NN_2
AB42_Cells_914	2.23939349717429	-26.2245726151051	#00cdcd	NN_2
AB42_Cells_916	0.776365432158455	-23.2352258671307	#00cdcd	NN_2
AB42_Cells_919	2.99274866243774	-25.828547773187	#00cdcd	NN_2
AB42_Cells_936	-4.07532949341714	-28.8671218033424	#00cdcd	NN_2
AB42_Cells_961	-0.737307601343808	-27.6758845660664	#00cdcd	NN_2
AB42_Cells_977	0.407805297945311	-26.6312596952301	#00cdcd	NN_2
AB42_Cells_985	1.34866200920427	-25.6162933716664	#00cdcd	NN_2
AB42_Cells_1022	-7.82316239033063	-25.3923046679512	#00cdcd	NN_2
AB42_Cells_1025	-2.57762813835542	-27.9863546536069	#00cdcd	NN_2
AB42_Cells_1042	-11.4946186824833	-1.23701712291829	#00cdcd	NN_2
AB42_Cells_1053	-1.71114039437159	-19.86043324781	#00cdcd	NN_2
AB42_Cells_1066	-5.4475145869821	-29.164790761624	#00cdcd	NN_2
AB42_Cells_1082	-6.38724065971637	-28.0423580254168	#00cdcd	NN_2
AB42_Cells_1093	-5.8006056364098	-26.4907260896861	#00cdcd	NN_2
AB42_Cells_1124	-4.15276038257317	-27.8183794999708	#00cdcd	NN_2
AB42_Cells_1149	-0.0956136458781925	-23.8603584749015	#00cdcd	NN_2
AB42_Cells_1157	-3.35140199692933	-28.7862368701535	#00cdcd	NN_2
AB42_Cells_1161	-7.63633702650282	-26.9555187142122	#00cdcd	NN_2
AB42_Cells_1163	-7.57515140803205	-20.8891344702865	#00cdcd	NN_2
AB42_Cells_1166	0.854118712649055	-27.5257880755057	#00cdcd	NN_2
AB42_Cells_1170	-1.37644542444873	-20.6462005403784	#00cdcd	NN_2
PBS_Cells_6	0.83685293428135	-14.9734101615703	#ee82ee	NN_3
PBS_Cells_70	-7.34472871021721	-21.6811842246397	#ee82ee	NN_3
PBS_Cells_96	-6.05290149086209	-20.2333056735305	#ee82ee	NN_3
PBS_Cells_120	-8.79915019511249	-20.3895230039677	#ee82ee	NN_3
PBS_Cells_144	-5.58537898259714	-20.0308586936566	#ee82ee	NN_3
PBS_Cells_165	3.40015950288637	-17.1769238507772	#ee82ee	NN_3
PBS_Cells_224	-0.0870150172347302	-13.6530358598918	#ee82ee	NN_3
PBS_Cells_230	1.80861917064388	-15.4487639046621	#ee82ee	NN_3
PBS_Cells_294	-7.53396055057264	-20.9459519811789	#ee82ee	NN_3
PBS_Cells_308	3.06768326406443	-16.9113711665803	#ee82ee	NN_3
PBS_Cells_309	-5.09933991589981	-16.6617688787782	#ee82ee	NN_3
PBS_Cells_351	-6.14568930616417	-20.7651052474412	#ee82ee	NN_3
PBS_Cells_380	3.6252855369431	-17.8005145787818	#ee82ee	NN_3
PBS_Cells_383	1.48523415860578	-15.091670616697	#ee82ee	NN_3
PBS_Cells_390	-8.96806763694952	-18.8408393249735	#ee82ee	NN_3
PBS_Cells_407	1.54212237656102	-15.2289084515378	#ee82ee	NN_3
PBS_Cells_475	-0.840255176770665	-14.82142805311	#ee82ee	NN_3
PBS_Cells_496	-6.59373652988276	-16.1963561966919	#ee82ee	NN_3
PBS_Cells_528	-0.0669570737746916	-14.6149764035099	#ee82ee	NN_3
PBS_Cells_539	-10.7884083363665	-20.8240905076822	#ee82ee	NN_3
PBS_Cells_549	-8.77769160288505	-18.889283100286	#ee82ee	NN_3
PBS_Cells_580	-0.196683934391062	-13.4221944957638	#ee82ee	NN_3
PBS_Cells_595	-10.618007786323	-7.29743569015262	#ee82ee	NN_3
PBS_Cells_599	0.187694576290984	-15.1582244835221	#ee82ee	NN_3
PBS_Cells_608	1.3036526987984	-14.7079142999906	#ee82ee	NN_3
PBS_Cells_653	2.5907884124396	-16.3018972777398	#ee82ee	NN_3
PBS_Cells_661	-5.60269090814913	-21.0205113251055	#ee82ee	NN_3
PBS_Cells_785	-5.52351204086372	-17.309683211828	#ee82ee	NN_3
PBS_Cells_789	1.28623560764674	-16.1020774308863	#ee82ee	NN_3
PBS_Cells_793	-6.41677986176657	-16.9574388134323	#ee82ee	NN_3
PBS_Cells_824	-7.50671861948802	-17.8042643082483	#ee82ee	NN_3
PBS_Cells_831	2.74678430718321	-17.4733144785947	#ee82ee	NN_3
PBS_Cells_866	-0.708697604242684	-15.5664473054862	#ee82ee	NN_3
PBS_Cells_905	3.16903118240784	-17.7616109474573	#ee82ee	NN_3
IL4_Cells_11	-5.00220058377666	-16.4336934467835	#ee82ee	NN_3
IL4_Cells_43	-5.15294865221585	-16.5134702016118	#ee82ee	NN_3
IL4_Cells_64	-1.10482689407721	-15.1996622309613	#ee82ee	NN_3
IL4_Cells_115	3.80871375574748	-17.2322649495073	#ee82ee	NN_3
IL4_Cells_133	2.45899783017658	-16.4309993480301	#ee82ee	NN_3
IL4_Cells_202	-7.68799265989397	-20.000874775742	#ee82ee	NN_3
IL4_Cells_237	-5.25994754279134	-16.5667515986475	#ee82ee	NN_3
IL4_Cells_244	2.36506761609168	-16.4374566201387	#ee82ee	NN_3
IL4_Cells_257	-6.10612491048961	-16.9305131532742	#ee82ee	NN_3
IL4_Cells_258	-6.54068704226117	-11.910239047388	#ee82ee	NN_3
IL4_Cells_406	-5.14337915740684	-16.8051425080977	#ee82ee	NN_3
IL4_Cells_441	2.76116806399402	-16.3312383946	#ee82ee	NN_3
IL4_Cells_519	-6.51318261413606	-18.499157039894	#ee82ee	NN_3
IL4_Cells_543	0.492978906475466	-13.9593845959319	#ee82ee	NN_3
IL4_Cells_547	3.64291292123546	-17.1464631407973	#ee82ee	NN_3
IL4_Cells_656	-7.65489524413569	-18.9906216182358	#ee82ee	NN_3
AB42_Cells_39	3.86530576925855	-17.6771435676446	#ee82ee	NN_3
AB42_Cells_66	3.90265527358307	-21.479576630743	#ee82ee	NN_3
AB42_Cells_125	0.873200536175806	-15.4839623295699	#ee82ee	NN_3
AB42_Cells_154	0.22802248950914	-14.3800201548479	#ee82ee	NN_3
AB42_Cells_190	3.48021741524761	-21.3852894796863	#ee82ee	NN_3
AB42_Cells_195	0.0699763925508781	-13.870252760187	#ee82ee	NN_3
AB42_Cells_289	0.146616104834862	-15.093038624232	#ee82ee	NN_3
AB42_Cells_356	-8.49663144741533	-19.1611112335146	#ee82ee	NN_3
AB42_Cells_437	2.520601405476	-16.9198241389666	#ee82ee	NN_3
AB42_Cells_474	-5.4851270012537	-17.1081885605504	#ee82ee	NN_3
AB42_Cells_477	3.39013112399416	-17.4543644113286	#ee82ee	NN_3
AB42_Cells_491	0.650152900190727	-14.8331133156241	#ee82ee	NN_3
AB42_Cells_509	-0.207411154717998	-15.4073932783619	#ee82ee	NN_3
AB42_Cells_521	3.05776204542142	-17.609338893717	#ee82ee	NN_3
AB42_Cells_522	-5.68850305635276	-21.3022595891825	#ee82ee	NN_3
AB42_Cells_551	-0.239740978009572	-15.2139717931235	#ee82ee	NN_3
AB42_Cells_616	3.64729913972667	-20.2045197377244	#ee82ee	NN_3
AB42_Cells_695	1.20848766260328	-15.6437430427496	#ee82ee	NN_3
AB42_Cells_713	3.02637993808952	-17.6147682654419	#ee82ee	NN_3
AB42_Cells_720	0.126198518750139	-14.28429078458	#ee82ee	NN_3
AB42_Cells_723	-5.91410061271544	-20.6936750556766	#ee82ee	NN_3
AB42_Cells_738	-8.36796763305804	-17.0312049599693	#ee82ee	NN_3
AB42_Cells_744	3.59006179218296	-19.7153943003508	#ee82ee	NN_3
AB42_Cells_766	3.40588231399421	-18.9840793295352	#ee82ee	NN_3
AB42_Cells_803	-9.20370273455173	-19.0217232989413	#ee82ee	NN_3
AB42_Cells_879	-6.88009425596351	-20.0772948666664	#ee82ee	NN_3
AB42_Cells_908	-7.82707133790622	-17.1094214617173	#ee82ee	NN_3
AB42_Cells_957	-8.29353925679889	-16.9815409594997	#ee82ee	NN_3
AB42_Cells_1015	-0.975782299614433	-15.0962299524818	#ee82ee	NN_3
AB42_Cells_1040	2.76723154291172	-18.12388436418	#ee82ee	NN_3
AB42_Cells_1048	4.13683022615884	-21.5165832429849	#ee82ee	NN_3
AB42_Cells_1081	2.7320338990072	-17.8921492744886	#ee82ee	NN_3
AB42_Cells_1095	0.350429169534829	-13.9744508194579	#ee82ee	NN_3
AB42_Cells_1119	0.780482431927434	-14.9872915497784	#ee82ee	NN_3
PBS_Cells_26	-33.1019839120109	4.27480311838152	#a020f0	NN_4
PBS_Cells_43	-20.6757597721679	6.46445992861341	#a020f0	NN_4
PBS_Cells_110	-20.1668210677403	3.99822277724264	#a020f0	NN_4
PBS_Cells_131	-33.1487527926965	3.81599577224799	#a020f0	NN_4
PBS_Cells_237	-12.7842163908161	3.33080029131445	#a020f0	NN_4
PBS_Cells_291	-24.3456255712714	6.36371890490093	#a020f0	NN_4
PBS_Cells_307	-29.5387693731749	-2.09680345875319	#a020f0	NN_4
PBS_Cells_313	-32.9257008283319	3.89240998823919	#a020f0	NN_4
PBS_Cells_512	-19.3556811965444	5.04909884696957	#a020f0	NN_4
PBS_Cells_577	-33.3059828596747	4.38146577263054	#a020f0	NN_4
PBS_Cells_586	-16.9317991058375	6.13219517117652	#a020f0	NN_4
PBS_Cells_671	-20.8938219291682	5.73882620702693	#a020f0	NN_4
PBS_Cells_681	-33.0926169849803	4.36042656264512	#a020f0	NN_4
PBS_Cells_682	-28.5808387846942	0.598237841327811	#a020f0	NN_4
PBS_Cells_723	-32.4956909517867	4.18717005354872	#a020f0	NN_4
PBS_Cells_754	-20.254380198136	3.84764872121804	#a020f0	NN_4
PBS_Cells_777	-32.4822486724958	3.19589367152927	#a020f0	NN_4
IL4_Cells_20	-30.4252743683256	3.94009933208099	#a020f0	NN_4
IL4_Cells_65	-18.3377924561231	5.35111444203263	#a020f0	NN_4
IL4_Cells_214	-22.3165929579147	6.05407834122182	#a020f0	NN_4
IL4_Cells_297	-33.5061898974379	4.17939932120337	#a020f0	NN_4
IL4_Cells_370	-17.4258759619447	-1.82524203955342	#a020f0	NN_4
IL4_Cells_382	-31.4482876121128	2.26811583258982	#a020f0	NN_4
IL4_Cells_393	-15.588679835546	0.683311804127881	#a020f0	NN_4
IL4_Cells_415	-16.3317938997966	1.78503219217267	#a020f0	NN_4
IL4_Cells_421	-33.4294842877009	4.43832393228813	#a020f0	NN_4
IL4_Cells_475	-23.3771345739533	6.05044556590825	#a020f0	NN_4
IL4_Cells_652	-18.2749014937151	5.86216153507975	#a020f0	NN_4
AB42_Cells_28	-27.8174420605529	-1.32358806164807	#a020f0	NN_4
AB42_Cells_32	-23.9856857218635	5.73020030345652	#a020f0	NN_4
AB42_Cells_42	-32.6724174673657	3.19621289109091	#a020f0	NN_4
AB42_Cells_65	-30.2113769175798	-0.713878108338068	#a020f0	NN_4
AB42_Cells_77	-30.412504614863	3.20422760241732	#a020f0	NN_4
AB42_Cells_86	-20.252329331088	4.64612935812178	#a020f0	NN_4
AB42_Cells_142	-26.6172657290016	-3.04441569277809	#a020f0	NN_4
AB42_Cells_186	-18.4168807562439	-4.3314766189148	#a020f0	NN_4
AB42_Cells_272	-23.6362710983943	8.10830329987086	#a020f0	NN_4
AB42_Cells_282	-32.3098001266192	5.15308355026563	#a020f0	NN_4
AB42_Cells_351	-23.2843639741497	5.78185930677644	#a020f0	NN_4
AB42_Cells_363	-17.7076229413029	5.8688138518546	#a020f0	NN_4
AB42_Cells_421	-27.952364333755	-0.595909737371344	#a020f0	NN_4
AB42_Cells_429	-32.6970715720311	4.86055385701117	#a020f0	NN_4
AB42_Cells_440	-32.3203741629388	5.14787926054294	#a020f0	NN_4
