tSNE_1	tSNE_2	use.colors	cells
AB42_Cells_196	-3.92739986414203	-1.9242650433105	#98f5ff	PC_0
AB42_Cells_232	-7.16413678756413	-1.87697448647559	#98f5ff	PC_0
AB42_Cells_267	-4.74614563263475	0.38149313655264	#98f5ff	PC_0
AB42_Cells_278	-2.06271313302106	8.78007742066739	#98f5ff	PC_0
AB42_Cells_302	-0.410900798861456	7.48545553754149	#98f5ff	PC_0
AB42_Cells_368	-7.02173306632324	-3.12964019364674	#98f5ff	PC_0
AB42_Cells_371	1.26763299212375	5.72708056793439	#98f5ff	PC_0
AB42_Cells_375	-10.4975949107115	-2.55347549958259	#98f5ff	PC_0
AB42_Cells_405	-6.12457198691378	1.45502927682732	#98f5ff	PC_0
AB42_Cells_411	-4.84859498837663	3.91149165979893	#98f5ff	PC_0
AB42_Cells_419	-1.18628704561163	-5.88560486399238	#98f5ff	PC_0
AB42_Cells_435	-7.22030579992697	-1.92444364369642	#98f5ff	PC_0
AB42_Cells_453	-1.60076962902927	3.04297118651937	#98f5ff	PC_0
AB42_Cells_483	-2.36667499827928	-1.75141398337562	#98f5ff	PC_0
AB42_Cells_507	-8.35727235818611	-3.85963790663979	#98f5ff	PC_0
AB42_Cells_511	1.8282939596496	6.38642629473429	#98f5ff	PC_0
AB42_Cells_516	-7.12891690950791	-0.718501717373381	#98f5ff	PC_0
AB42_Cells_527	-0.167384914354408	5.08030120795307	#98f5ff	PC_0
AB42_Cells_541	-17.097911629305	22.3681591170113	#98f5ff	PC_0
AB42_Cells_549	-5.5426541331347	1.18948020044051	#98f5ff	PC_0
AB42_Cells_550	3.92335966078821	4.91687804853548	#98f5ff	PC_0
AB42_Cells_574	0.829081341205892	6.27510201538573	#98f5ff	PC_0
AB42_Cells_584	-4.18615805883259	4.82483372091249	#98f5ff	PC_0
AB42_Cells_587	-7.66064589201207	3.76623759846818	#98f5ff	PC_0
AB42_Cells_618	-6.90747370956193	-3.95747821430416	#98f5ff	PC_0
AB42_Cells_632	-6.72006919615014	-2.09650960279295	#98f5ff	PC_0
AB42_Cells_687	-5.23221252945561	8.45471003128585	#98f5ff	PC_0
AB42_Cells_725	-6.25363062883726	-4.84714286159798	#98f5ff	PC_0
AB42_Cells_733	-7.86371041637519	-0.849304724092525	#98f5ff	PC_0
AB42_Cells_742	-11.0314600353746	-2.90305357999203	#98f5ff	PC_0
AB42_Cells_791	-0.724893953643367	9.00758535074985	#98f5ff	PC_0
AB42_Cells_813	-2.8088315058095	4.71885729254002	#98f5ff	PC_0
AB42_Cells_820	-0.809075338878148	0.636906566521922	#98f5ff	PC_0
AB42_Cells_850	-5.10649919640114	8.64017556734607	#98f5ff	PC_0
AB42_Cells_853	-5.47687190657373	2.27105502238087	#98f5ff	PC_0
AB42_Cells_901	-6.19805042912082	-1.85056557710501	#98f5ff	PC_0
AB42_Cells_912	-8.12749768419167	-1.51742687879848	#98f5ff	PC_0
AB42_Cells_924	-5.20469177855528	5.75417709456756	#98f5ff	PC_0
AB42_Cells_931	-2.66003371037823	5.05057831450211	#98f5ff	PC_0
AB42_Cells_975	-10.2643751725107	-0.187113245664192	#98f5ff	PC_0
AB42_Cells_994	-3.60053694110432	-0.0320880311349287	#98f5ff	PC_0
AB42_Cells_996	-5.63755080907593	-1.33661638780653	#98f5ff	PC_0
AB42_Cells_999	-4.55431017350601	0.375922997946727	#98f5ff	PC_0
AB42_Cells_1010	-1.97891529085595	5.81423893590085	#98f5ff	PC_0
AB42_Cells_1014	13.2032872191827	-7.75419156894057	#98f5ff	PC_0
AB42_Cells_1018	-2.32533610454172	10.0060145279621	#98f5ff	PC_0
AB42_Cells_1029	3.44334486719031	-2.96726055362091	#98f5ff	PC_0
AB42_Cells_1044	-2.28050099519863	9.72494489156176	#98f5ff	PC_0
AB42_Cells_1056	5.35945672835452	-15.346855822526	#98f5ff	PC_0
AB42_Cells_1063	-10.6104631701712	-2.60422190290111	#98f5ff	PC_0
AB42_Cells_1070	-0.420890476505418	6.75049780087685	#98f5ff	PC_0
AB42_Cells_1076	-5.9633728672736	-3.0432259621818	#98f5ff	PC_0
